hhnum,k15,k14,k13,k12,k11,k10,k9,k8,k7,k6,k5,k4,k3,k2,k1
116811,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
116817,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
116828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116869,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
116896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116904,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
116937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116976,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
116977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116984,,,,,,,,,,,,,,,
116987,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
116992,,,,,,,,,,,,,,,
117000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117022,,,,,,,,,,,,,,,
117029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117045,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117048,,,,,,,,,,,,,,,
117059,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117067,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117076,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117082,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117109,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
117110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117131,,,,,,,,,,,,,,,
117139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117145,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117162,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117278,,,,,,,,,,,,,,,
117282,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117283,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117285,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117289,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
117298,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117333,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117357,,,,,,,,,,,,,,,
117358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117369,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117374,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117379,,,,,,,,,,,,,,,
117381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117389,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117397,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
117399,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117400,,,,,,,,,,,,,,,
117409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117427,,,,,,,,,,,,,,,
117437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117450,,,,,,,,,,,,,,,
117454,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117459,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117472,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117517,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117520,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117522,10,10,10,10,10,10,10,7,7,6,5,4,2,2,1
117530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117564,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
117588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117606,,,,,,,,,,,,,,,
117617,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117618,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
117627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117650,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117654,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
117657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117658,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117663,10,10,10,10,10,10,10,7,7,6,5,4,2,2,1
117673,,,,,,,,,,,,,,,
117681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117687,,,,,,,,,,,,,,,
117689,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117753,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
117769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117777,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
117778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117814,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117830,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
117837,,,,,,,,,,,,,,,
117844,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
117846,,,,,,,,,,,,,,,
117854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117882,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
117894,,,,,,,,,,,,,,,
117897,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117906,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117917,,,,,,,,,,,,,,,
117919,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117962,,,,,,,,,,,,,,,
117964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117965,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
117971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
117988,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
117992,10,10,10,10,10,10,10,7,7,6,5,4,2,2,1
118008,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
118028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118041,,,,,,,,,,,,,,,
118061,10,10,10,10,10,10,10,7,7,6,5,4,2,2,1
118085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118091,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118092,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
118099,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118101,,,,,,,,,,,,,,,
118112,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
118114,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118117,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118127,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118136,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
118142,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118144,,,,,,,,,,,,,,,
118152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118156,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
118169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118193,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
118195,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
118199,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
118204,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
118206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118223,,,,,,,,,,,,,,,
118238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118247,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118250,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
118264,10,10,10,10,10,10,10,7,7,6,5,4,2,2,1
118265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118289,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
118292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118293,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118303,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
118321,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118325,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
118329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118372,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118392,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
118396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118403,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118405,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
118409,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118411,14,14,14,14,9,9,7,7,7,6,5,4,2,2,1
118415,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118439,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118451,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
118460,,,,,,,,,,,,,,,
118461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118470,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
118476,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118485,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118506,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118519,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118523,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118541,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
118547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118565,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
118567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118578,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
118580,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
118586,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
118597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118602,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118640,,,,,,,,,,,,,,,
118642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118650,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118663,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
118684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118694,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118696,,,,,,,,,,,,,,,
118711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118719,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
118731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118733,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118749,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118781,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
118806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118807,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118848,15,12,12,11,11,7,7,7,7,6,5,4,2,2,1
118851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118861,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118895,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
118896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118898,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118929,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118951,,,,,,,,,,,,,,,
118956,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
118962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118987,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
118991,,,,,,,,,,,,,,,
118994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119000,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
119004,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
119008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119023,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
119028,,,,,,,,,,,,,,,
119059,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
119062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119083,,,,,,,,,,,,,,,
119085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119090,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
119096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119115,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119119,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
119121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119153,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119163,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
119185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119217,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
119224,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119236,,,,,,,,,,,,,,,
119242,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119260,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
119265,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
119268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119283,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119297,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
119299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119309,,,,,,,,,,,,,,,
119319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119346,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119355,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119356,,,,,,,,,,,,,,,
119364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119375,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119383,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
119394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119400,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
119417,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119438,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119441,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
119452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119466,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119470,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119522,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119529,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
119542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119572,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119582,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
119585,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119586,10,10,10,10,10,10,10,7,7,6,5,4,2,2,1
119594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119599,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119640,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
119642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119648,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119694,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119740,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
119750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119770,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119776,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119781,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119801,,,,,,,,,,,,,,,
119803,,,,,,,,,,,,,,,
119806,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119826,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
119828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119829,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
119831,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
119833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119842,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119908,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
119966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120000,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
120005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120008,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
120049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120067,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
